id,tenant_id,environment_id,customer_id,subscription_id,invoice_number,invoice_type,invoice_status,payment_status,currency,amount_due,amount_paid,amount_remaining,subtotal,total,total_discount,total_tax,adjustment_amount,refunded_amount,billing_sequence,description,due_date,paid_at,voided_at,finalized_at,billing_period,period_start,period_end,invoice_pdf_url,billing_reason,metadata,idempotency_key,version,status,created_by,updated_by,created_at,updated_at
inv_01K79F8Q40J8DFH5FN5GWD43TZ,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K74X06FGZS4WBB499A1MSQ7K,subs_01K79F8Q2SJ9R6AGFNCB91MRT0,INV-202510-00165,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,1,Invoice for advance charges - subscription subs_01K79F8Q2SJ9R6AGFNCB91MRT0,2025-11-12T11:07:32Z,2025-10-11T12:08:33Z,,2025-10-11T11:07:33Z,MONTHLY,2025-10-11T11:07:32Z,2025-11-11T11:07:32Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URFJYaWhtOTRBQ1dPNG9EZzIyZ2xWOHNwOGsxeFVqLDE1MDcyMTY1Ng0200hUzWouNg/pdf?s=ap,SUBSCRIPTION_CREATE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URFJYaWhtOTRBQ1dPNG9EZzIyZ2xWOHNwOGsxeFVqLDE1MDcyMTY1Ng0200hUzWouNg?s=ap""}",subscription_invoice-c30f431c09880921,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-11T11:07:33Z,2025-10-11T12:08:33Z
inv_01K7E8C8TDE58XVSZ6KH0HN5N6,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K5E23EMZ67SNFFHAPDB4QADQ,INV-202510-00166,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K5E23EMZ67SNFFHAPDB4QADQ,2025-10-13T10:46:00Z,2025-10-13T08:44:12Z,,2025-10-13T07:43:23Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URThoSXd1NjJoN2dsa1QzMHJLa3RvcGozTVVFbW1GLDE1MDg4MjIwNw0200vnEzIE2U/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URThoSXd1NjJoN2dsa1QzMHJLa3RvcGozTVVFbW1GLDE1MDg4MjIwNw0200vnEzIE2U?s=ap""}",subscription_invoice-3f0d9c658e91c19b,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-13T07:43:22Z,2025-10-13T08:44:12Z
inv_01K7E8CGW11TSENY0D5TZMAJPP,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K5E1WN4X7XZ3TSC3CS1XKJ2Y,INV-202510-00167,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K5E1WN4X7XZ3TSC3CS1XKJ2Y,2025-10-13T10:46:00Z,2025-10-13T08:46:01Z,,2025-10-13T07:43:31Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URThoTXBWRm5vQWk5S09jcHRabURCR0dGYXo3SUxZLDE1MDg4MjIxNA0200crDXRGRy/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URThoTXBWRm5vQWk5S09jcHRabURCR0dGYXo3SUxZLDE1MDg4MjIxNA0200crDXRGRy?s=ap""}",subscription_invoice-c66109e696dfd136,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-13T07:43:30Z,2025-10-13T08:46:01Z
inv_01K7E8CQTBTEQYG9Y4Q2XQ1BVT,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K5DQXR4GGS7QM7M5QJQ88D5G,INV-202510-00168,SUBSCRIPTION,FINALIZED,PENDING,usd,10,0,10,10,10,0,0,0,0,2,Invoice for subscription subs_01K5DQXR4GGS7QM7M5QJQ88D5G,2025-10-13T10:46:00Z,,,2025-10-13T07:43:38Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URThoRTJnUFJPQnBUSGJFM0VERHZvcU9sSVhaSXppLDE1MDg4MjIyMQ0200cVLRLH9S/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URThoRTJnUFJPQnBUSGJFM0VERHZvcU9sSVhaSXppLDE1MDg4MjIyMQ0200cVLRLH9S?s=ap""}",subscription_invoice-33f0340307a98f1a,3,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,2025-10-13T07:43:37Z,2025-10-13T07:43:42Z
inv_01K7E8CZ2YKE0HJ5FJN47H9F73,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K5DQT7CV92P5QAYZ25826NS0,INV-202510-00169,SUBSCRIPTION,FINALIZED,PENDING,usd,10,0,10,10,10,0,0,0,0,2,Invoice for subscription subs_01K5DQT7CV92P5QAYZ25826NS0,2025-10-13T10:46:00Z,,,2025-10-13T07:43:45Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URThoazB5dnZDaWlnWU14WWNrRUpYbnJ6TXFtSnZjLDE1MDg4MjIyOQ0200AdOwWvYf/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URThoazB5dnZDaWlnWU14WWNrRUpYbnJ6TXFtSnZjLDE1MDg4MjIyOQ0200AdOwWvYf?s=ap""}",subscription_invoice-cd951ec3ab749527,3,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,2025-10-13T07:43:45Z,2025-10-13T07:43:49Z
inv_01K7E8D6Q65WHYRTEQFB8CDPQN,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K5DQNYGBH3W5Z4N1CEF7SASP,INV-202510-00170,SUBSCRIPTION,FINALIZED,PENDING,usd,10,0,10,10,10,0,0,0,0,2,Invoice for subscription subs_01K5DQNYGBH3W5Z4N1CEF7SASP,2025-10-13T10:46:00Z,,,2025-10-13T07:43:53Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URThoQ2lndDZGWVpKUGlvMDM3ckd6VU9Da0xIZDZWLDE1MDg4MjIzNw0200cGFevRPU/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URThoQ2lndDZGWVpKUGlvMDM3ckd6VU9Da0xIZDZWLDE1MDg4MjIzNw0200cGFevRPU?s=ap""}",subscription_invoice-4151493ad2591ef0,3,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,2025-10-13T07:43:53Z,2025-10-13T07:43:57Z
inv_01K7EVS7KN4CEEQW1SGVXW0A2J,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K7E2CNYVR3CBG96AE9AE871D,subs_01K7EVS7HW6EA3489YJBH5PG12,INV-202510-00171,SUBSCRIPTION,FINALIZED,PENDING,usd,10,0,10,10,10,0,0,0,0,1,Invoice for advance charges - subscription subs_01K7EVS7HW6EA3489YJBH5PG12,2025-11-14T13:22:28Z,,,2025-10-13T13:22:30Z,MONTHLY,2025-10-13T13:22:28Z,2025-11-13T13:22:28Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URUVBdTZWQ2RETTJjNG1kbFg5VXM0VVFpR0d4SWZVLDE1MDkwMjU1Mg0200ztR5IYWH/pdf?s=ap,SUBSCRIPTION_CREATE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URUVBdTZWQ2RETTJjNG1kbFg5VXM0VVFpR0d4SWZVLDE1MDkwMjU1Mg0200ztR5IYWH?s=ap""}",subscription_invoice-8c8a4ada198f6bcb,3,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,2025-10-13T13:22:30Z,2025-10-13T13:22:32Z
inv_01K7GYAXV6WPCV8FG67V59ADTC,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K5BCZ13C6A4YFFWXPE4H2MHX,INV-202510-00172,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K5BCZ13C6A4YFFWXPE4H2MHX,2025-10-13T10:46:00Z,2025-10-14T09:48:02Z,,2025-10-14T08:45:35Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd2VHVCMmtaVmM0Z2hPT3BPNHMyRmxCN00wTnhrLDE1MDk3MjMzOA0200sFWXYOo0/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd2VHVCMmtaVmM0Z2hPT3BPNHMyRmxCN00wTnhrLDE1MDk3MjMzOA0200sFWXYOo0?s=ap""}",subscription_invoice-037f7ac47c9b42d8,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:45:35Z,2025-10-14T09:48:02Z
inv_01K7GYB0A02GFYVQYB6TQBG3E1,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K5BBGFZF4TXGWDYC83RTJW8Y,INV-202510-00173,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K5BBGFZF4TXGWDYC83RTJW8Y,2025-10-13T10:46:00Z,2025-10-14T09:46:01Z,,2025-10-14T08:45:38Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd2WG5UQTdHaFZWUEpOc2hDNVZ5b3c2Sko1TWU5LDE1MDk3MjM0MA0200Cp6jJQL2/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd2WG5UQTdHaFZWUEpOc2hDNVZ5b3c2Sko1TWU5LDE1MDk3MjM0MA0200Cp6jJQL2?s=ap""}",subscription_invoice-c4ed2e5ed62f51a5,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:45:38Z,2025-10-14T09:46:01Z
inv_01K7GYB2Q6FBMRECET61XCKYW7,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K5BBEHKRTD49PMT7BT2PGSN9,INV-202510-00174,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K5BBEHKRTD49PMT7BT2PGSN9,2025-10-13T10:46:00Z,2025-10-14T09:46:07Z,,2025-10-14T08:45:40Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd2eHVEeExPYzBncWQ5RGkyZk1tVjhNRU53Qnl6LDE1MDk3MjM0Mw0200q8ggMYQn/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd2eHVEeExPYzBncWQ5RGkyZk1tVjhNRU53Qnl6LDE1MDk3MjM0Mw0200q8ggMYQn?s=ap""}",subscription_invoice-8cda9ef5d61f03f7,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:45:40Z,2025-10-14T09:46:07Z
inv_01K7GYB5530R0QCQHYZRG9M2R8,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K5BAV8ZFKPAVZ6048J9C3Z39,INV-202510-00175,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K5BAV8ZFKPAVZ6048J9C3Z39,2025-10-13T10:46:00Z,2025-10-14T09:46:38Z,,2025-10-14T08:45:43Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd2UTV1NERzS1VncW9ZSXdHU25nWnl3dmZrcnNiLDE1MDk3MjM0NQ0200YmxtXVee/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd2UTV1NERzS1VncW9ZSXdHU25nWnl3dmZrcnNiLDE1MDk3MjM0NQ0200YmxtXVee?s=ap""}",subscription_invoice-15fe5a5d5db09811,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:45:43Z,2025-10-14T09:46:38Z
inv_01K7GYB7KYQB1WW10VXSKG94S1,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K5B9WN126EMEH937D4RXTP61,INV-202510-00176,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K5B9WN126EMEH937D4RXTP61,2025-10-13T10:46:00Z,2025-10-14T09:46:32Z,,2025-10-14T08:45:45Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd2VlN4WU9TcERERHRLcUYxeDg2SXNJdFB2emkyLDE1MDk3MjM0OA02000lihkQfm/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd2VlN4WU9TcERERHRLcUYxeDg2SXNJdFB2emkyLDE1MDk3MjM0OA02000lihkQfm?s=ap""}",subscription_invoice-b856f942a9c050c3,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:45:45Z,2025-10-14T09:46:32Z
inv_01K7GYBC44EZWWXY1HTP28TF78,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K596C3KEAAE9FN07SSHSN1AK,INV-202510-00177,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K596C3KEAAE9FN07SSHSN1AK,2025-10-13T10:46:00Z,2025-10-14T09:48:25Z,,2025-10-14T08:45:50Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd2WTI5aWRNeThnaTM4U3dDWjZkSU05RDNOUnZYLDE1MDk3MjM1Mg02000yj18YGQ/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd2WTI5aWRNeThnaTM4U3dDWjZkSU05RDNOUnZYLDE1MDk3MjM1Mg02000yj18YGQ?s=ap""}",subscription_invoice-2d21b691b122e063,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:45:50Z,2025-10-14T09:48:25Z
inv_01K7GYBEHS5TP6SYRQSB38000K,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K595ZZHM8Y91T9T4E135T6Q6,INV-202510-00178,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K595ZZHM8Y91T9T4E135T6Q6,2025-10-13T10:46:00Z,2025-10-14T09:46:15Z,,2025-10-14T08:45:53Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd2NG55bXRYY3J6cVpRSFUxUXZDbWthdTZoMVZULDE1MDk3MjM1NQ0200HnQSr6dk/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd2NG55bXRYY3J6cVpRSFUxUXZDbWthdTZoMVZULDE1MDk3MjM1NQ0200HnQSr6dk?s=ap""}",subscription_invoice-1805d2a60d439443,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:45:53Z,2025-10-14T09:46:15Z
inv_01K7GYBJVA9W2XYEGC5BXAN5BZ,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K58PCA0KAG0DSF3BVK5Y8TTM,INV-202510-00179,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K58PCA0KAG0DSF3BVK5Y8TTM,2025-10-13T10:46:00Z,2025-10-14T09:46:24Z,,2025-10-14T08:45:57Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd2ckYyZmZ6QnVPREl2am1wbDdnRnpuU3NGVTBFLDE1MDk3MjM1OQ0200y3IsLgZd/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd2ckYyZmZ6QnVPREl2am1wbDdnRnpuU3NGVTBFLDE1MDk3MjM1OQ0200y3IsLgZd?s=ap""}",subscription_invoice-17eaa1b249311206,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:45:57Z,2025-10-14T09:46:24Z
inv_01K7GYBP83ZJ8KDGEEHXQR4MXF,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K58MVY283GQ7EVNZTG1HWYV3,INV-202510-00180,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K58MVY283GQ7EVNZTG1HWYV3,2025-10-13T10:46:00Z,2025-10-14T09:47:06Z,,2025-10-14T08:46:00Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd2RGNLMmoxdUdGUVFFdTFKODBKYkVnc242WTF6LDE1MDk3MjM2Mw0200ctAVC9cf/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd2RGNLMmoxdUdGUVFFdTFKODBKYkVnc242WTF6LDE1MDk3MjM2Mw0200ctAVC9cf?s=ap""}",subscription_invoice-f1c0fe9f59911c1a,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:46:00Z,2025-10-14T09:47:06Z
inv_01K7GYBRPVSJ3RJGCB7TGWVJ56,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K58KMNGG4GJGPCD8NZD5PNAP,INV-202510-00181,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K58KMNGG4GJGPCD8NZD5PNAP,2025-10-13T10:46:00Z,2025-10-14T09:49:21Z,,2025-10-14T08:46:03Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd2SEZtWldmQnV2UHpia3NHSzBSdnVBWktOekJTLDE1MDk3MjM2Ng0200ZAFdEuzv/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd2SEZtWldmQnV2UHpia3NHSzBSdnVBWktOekJTLDE1MDk3MjM2Ng0200ZAFdEuzv?s=ap""}",subscription_invoice-d8099d0d3c5f8eb7,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:46:03Z,2025-10-14T09:49:21Z
inv_01K7GYBVXCHEPGXGDMDTHWZTV7,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K58HARZV1JDCF1G2RDHQK3T4,INV-202510-00182,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K58HARZV1JDCF1G2RDHQK3T4,2025-10-13T10:46:00Z,2025-10-14T09:50:57Z,,2025-10-14T08:46:06Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd2d1VYc2Z4UzMySzBmeG5wM1ZTaHhHbkY0ZE9aLDE1MDk3MjM2OQ0200MwRzGAY9/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd2d1VYc2Z4UzMySzBmeG5wM1ZTaHhHbkY0ZE9aLDE1MDk3MjM2OQ0200MwRzGAY9?s=ap""}",subscription_invoice-c3201ebf86070c3a,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:46:06Z,2025-10-14T09:50:57Z
inv_01K7GYBYBGX6X4NJP3RQBN6396,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K58GW87P9CCA92Y09R3GR7B6,INV-202510-00183,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K58GW87P9CCA92Y09R3GR7B6,2025-10-13T10:46:00Z,2025-10-14T09:46:35Z,,2025-10-14T08:46:09Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd2b3RMOExWdU9LWEJpVFA4Zlo4S3FVQ0dJNHFYLDE1MDk3MjM3MQ0200OIAvj0cO/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd2b3RMOExWdU9LWEJpVFA4Zlo4S3FVQ0dJNHFYLDE1MDk3MjM3MQ0200OIAvj0cO?s=ap""}",subscription_invoice-f90b248b63e16eb0,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:46:09Z,2025-10-14T09:46:35Z
